Run p Disp_sta Disp_mob Diff_disp Landscape Gendiv_t0 Gendiv_t50 Gendiv_loss Colon_npatches Colon_t Colon_rate Colon_sdrate Colon_meanrate Colon_CV gendivlossSouth gendivlossNortheast gendivlossNorthwest Meangendivloss sdgendivloss cvgendivloss Ae_t0 Ae_t50 Ae_loss AelossSouth AelossNortheast AelossNorthwest MeanAeloss sdAeloss CVAeloss
LHS_24 0.62 2.97 20.66 83.39 Continuous 0.5071 0.482517421 0.024582579 229 20 11.45 3.3993872 8.833333333 0.384836287 -0.003756575 0.003213828 0.011300724 0.003585992 0.007535545 2.101383486 1.986044068 1.950690559 0.035353509 -0.003024549 0.027668413 0.054655085 0.026432983 0.028859656 1.091804734
LHS_240 0.39 3.47 33.99 79.92 Patchy_50 0.4922 0.489555838 0.002644162 114 10 11.4 4.593030146 8.355555556 0.549697757 -0.001918581 -0.000986444 0.000346146 -0.00085296 0.001138249 -1.334469549 1.991599434 1.96656469 0.025034744 0.001949923 0.010778397 0.014982272 0.009236864 0.006651524 0.720106307
LHS_241 0.67 2.07 41.19 19.53 Continuous 0.4861 0.490102282 -0.004002282 229 12 19.08333333 8.115628499 16.13888889 0.502861663 -0.0013385 0.000225629 0.002721853 0.000536327 0.00204793 3.818433978 1.989271857 1.965466958 0.023804899 0.00216435 0.007838611 0.015911636 0.008638199 0.006908435 0.799754087
LHS_242 0.34 3.45 24.95 68.81 Patchy_50 0.4936 0.483977989 0.009622011 114 14 8.142857143 5.408484139 7.30952381 0.739922912 -0.003218846 0.002321846 0.010308192 0.003137064 0.006800267 2.167716928 1.990945181 1.954221353 0.036723828 -0.001910312 0.01614487 0.049188716 0.021141091 0.025913304 1.225731626
LHS_243 0.44 3.13 22.76 23.54 Patchy_25 0.4884 0.486218026 0.002181974 171 16 10.6875 7.274294783 10.60416667 0.685984577 0.002364663 0.00505228 0.012285145 0.006567363 0.005130848 0.781264548 1.987488758 1.934403311 0.053085447 0.00304129 0.042038141 0.092500521 0.045859984 0.044851905 0.978018323
LHS_244 0.42 1.83 14.12 48.71 Continuous 0.4982 0.476300438 0.021899562 229 26 8.807692308 4.420590899 7.645604396 0.578187239 -0.005882178 0.00936711 0.011314749 0.004933227 0.009416903 1.908872762 1.988613201 1.932207015 0.056406186 0.000313683 0.057196674 0.065886836 0.041132397 0.035616083 0.865888809
LHS_245 0.65 3.54 43.42 29.22 Patchy_25 0.4925 0.491288905 0.001211095 171 10 17.1 4.602445002 14.05 0.327576157 -0.00757181 -0.007003802 -0.004809707 -0.006461773 0.001458646 -0.22573468 1.991984255 1.971816202 0.020168053 0.001803751 0.004015247 0.008320614 0.004713204 0.003314021 0.70313541
LHS_246 0.41 3.65 39.58 0.57 Patchy_25 0.4973 0.491041994 0.006258006 171 10 17.1 5.587320301 12.57777778 0.444221579 0.008425549 0.010484115 0.011393119 0.010100927 0.001520442 0.150524954 1.992037825 1.972270469 0.019767355 -0.001641776 -0.000649414 0.010612376 0.002773729 0.006806577 2.453944671
LHS_247 0.53 2.2 33.39 19.08 Patchy_50 0.491 0.488595526 0.002404474 114 14 8.142857143 5.026028247 7.698412698 0.652865525 0.003680435 0.005989018 0.010368049 0.006679167 0.003396804 0.508566933 1.992178706 1.965162579 0.027016128 0.004097018 0.014604481 0.02883904 0.015846846 0.01241771 0.783607639
LHS_248 0.57 1.17 32.81 42.33 Patchy_50 0.488 0.48826728 -0.00026728 114 16 7.125 5.553832198 7.104166667 0.781771101 0.002035194 0.006809855 0.007348256 0.005397768 0.002924491 0.54179634 1.988115048 1.970362344 0.017752704 0.0000253 0.013311376 0.018886099 0.010740921 0.00968958 0.902118186
LHS_249 0.41 3.81 29.98 31.1 Patchy_50 0.4996 0.489815903 0.009784097 114 14 8.142857143 5.026028247 7.698412698 0.652865525 -0.001395132 0.000283996 0.003736666 0.000875177 0.002616479 2.989656783 1.989800284 1.9661952 0.023605084 0.000915898 0.012028063 0.020940784 0.011294915 0.010032554 0.888236388
LHS_25 0.61 3.52 22.4 26.4 Continuous 0.5009 0.488281667 0.012618333 229 18 12.72222222 3.181914233 9.07962963 0.350445378 0.003124739 0.004399681 0.009492775 0.005672398 0.003369395 0.593998412 1.989204587 1.962644877 0.026559709 0.000913804 0.011197119 0.030486511 0.014199145 0.015013173 1.057329426
LHS_250 0.79 1.72 41.8 54.2 Patchy_25 0.4921 0.486806152 0.005293848 171 14 12.21428571 6.438895296 11.63492063 0.553411192 0.006824656 0.011541347 0.015329724 0.011231909 0.004260969 0.379362854 1.988933574 1.932312713 0.056620861 -0.009260339 0.021661094 0.044284485 0.01889508 0.026879363 1.422558849
LHS_251 0.48 1.28 13.6 90.99 Continuous 0.4963 0.467311034 0.028988966 229 30 7.633333333 2.346689206 5.790277778 0.405280938 0.003685467 0.020542031 0.04079754 0.021675013 0.01858196 0.857298674 1.991855304 1.923200191 0.068655113 0.00065188 0.062082351 0.130042532 0.064258921 0.064722781 1.007218606
LHS_252 0.37 0.22 47.11 49.52 Continuous 0.4915 0.487984647 0.003515353 229 12 19.08333333 1.943799496 10.90277778 0.178284795 0.00299216 0.003592099 0.007869539 0.004817933 0.002659738 0.55204973 1.989814141 1.961909336 0.027904805 -0.006684148 0.001239876 0.015295397 0.003283708 0.011131399 3.389886495
LHS_253 0.52 2.79 38.05 34.22 Patchy_25 0.4998 0.485840613 0.013959387 171 12 14.25 6.045161824 12.02777778 0.502600059 0.003853631 0.005164792 0.008948714 0.005989046 0.002645659 0.441749715 1.989505359 1.961049988 0.028455371 -0.006003114 0.003206252 0.016965237 0.004722792 0.011559031 2.447499661
LHS_254 0.79 0.58 8.35 86.42 Patchy_50 0.495 0.304540716 0.190459284 61 36 1.694444444 0.600466934 0.994212963 0.603962085 0.027397154 0.284612934 0.382373032 0.23146104 0.183359787 0.792184234 1.991702567 1.667217813 0.324484755 0.097439909 0.613548098 0.737130272 0.482706093 0.339323832 0.702961568
LHS_255 0.49 3.43 45.48 73.63 Patchy_50 0.5032 0.490702374 0.012497626 114 10 11.4 4.593030146 8.355555556 0.549697757 -0.007752853 -0.006951493 -0.005936318 -0.006880221 0.000910362 -0.132315796 1.989107647 1.967024641 0.022083005 -0.003103009 0.004951787 0.009710385 0.003853054 0.006476973 1.680997032
LHS_256 0.76 0.66 15.3 82.36 Patchy_50 0.4895 0.394402985 0.095097015 113 50 2.26 1.280003255 1.911666667 0.669574501 0.000650408 0.073697223 0.129620669 0.067989433 0.064674309 0.951240592 1.988575633 1.795247494 0.193328139 -0.030756958 0.200080327 0.33529919 0.16820752 0.185097765 1.10041314
LHS_257 0.55 0.12 22.91 50.75 Patchy_25 0.4942 0.45100052 0.04319948 171 36 4.75 2.015053941 4.009259259 0.502600059 0.005325314 0.017262186 0.046240767 0.022942755 0.021040918 0.917105098 1.990741063 1.881707483 0.10903358 -0.001951266 0.082581524 0.166839816 0.082490025 0.084395578 1.02310041
LHS_258 0.75 0.81 23.64 81.1 Patchy_25 0.4886 0.469964721 0.018635279 171 26 6.576923077 3.125526473 5.908119658 0.529022202 -0.003175541 0.008436461 0.022725379 0.009328766 0.012973495 1.390697849 1.991220708 1.89599838 0.095222328 -0.003589151 0.075311362 0.130656888 0.0674597 0.067466556 1.000101641
LHS_259 0.74 2.53 33.46 87.65 Patchy_50 0.491 0.477048234 0.013951766 114 14 8.142857143 5.408484139 7.30952381 0.739922912 0.000910911 0.011774076 0.02216048 0.011615155 0.010625676 0.914811321 1.990711341 1.939513388 0.051197953 -0.014302298 0.029001611 0.068834627 0.027844647 0.041580536 1.493304513
LHS_26 0.8 3.31 28.17 57.16 Continuous 0.4901 0.48286285 0.00723715 229 18 12.72222222 3.181914233 9.07962963 0.350445378 -0.002424436 0.003843792 0.011297128 0.004238828 0.006869306 1.62056737 1.988302815 1.948705143 0.039597671 -0.003624251 0.022945191 0.048557073 0.022626004 0.026092127 1.153191976
LHS_260 0.64 3.17 21.98 78.33 Patchy_50 0.5004 0.478017217 0.022382783 114 20 5.7 2.296515073 4.177777778 0.549697757 -0.00231198 0.008075936 0.016468277 0.007410744 0.009407782 1.269478724 1.990814382 1.943770794 0.047043588 0.001316077 0.04159948 0.07025571 0.037723755 0.034632848 0.918064702
LHS_261 0.31 1.91 14.99 44.08 Patchy_25 0.496 0.470952469 0.025047531 171 24 7.125 3.022580912 6.013888889 0.502600059 0.007679612 0.015644714 0.027620119 0.016981481 0.010037239 0.591069684 1.989620152 1.953971857 0.035648295 -0.00530086 0.026153806 0.052190004 0.02434765 0.028787958 1.182371107
LHS_262 0.27 2.28 8.59 52.36 Continuous 0.4972 0.465690893 0.031509107 229 38 6.026315789 2.872426384 5.183333333 0.554165862 0.001791792 0.014772195 0.033059931 0.016541306 0.015708961 0.949680814 1.989206565 1.922216741 0.066989824 0.008286277 0.059736389 0.119131333 0.062384666 0.055469962 0.889160188
LHS_263 0.55 1.25 13.28 28.16 Patchy_25 0.4847 0.462620384 0.022079616 171 34 5.029411765 1.870523754 4.185866013 0.44686661 0.00643291 0.028725193 0.045641024 0.026933042 0.019665399 0.730158828 1.989333195 1.863084052 0.126249144 0.013307565 0.114050453 0.161382667 0.096246895 0.075625948 0.785749477
LHS_264 0.28 2.61 16.11 77.96 Continuous 0.4963 0.479309484 0.016990516 229 20 11.45 3.75149353 8.438888889 0.444548279 -0.000823052 0.005051833 0.016418294 0.006882358 0.008765222 1.27357828 1.989612235 1.936759096 0.052853139 0.000207306 0.028179738 0.066572503 0.031653183 0.033318665 1.052616592
LHS_265 0.25 1.15 28.12 85.41 Patchy_50 0.4918 0.486320106 0.005479894 114 14 8.142857143 5.408484139 7.30952381 0.739922912 -0.011219026 -0.008355787 0.000221457 -0.006451119 0.005953317 -0.922834819 1.990010149 1.960874722 0.029135427 -0.008193322 0.010675792 0.035592862 0.012691777 0.021962596 1.730458655
LHS_266 0.6 4 28.5 29.4 Patchy_50 0.4907 0.478209616 0.012490384 114 16 7.125 5.205179601 7.493055556 0.694667157 -0.003871974 0.006655596 0.016435038 0.00640622 0.010155803 1.58530347 1.989259985 1.934054013 0.055205972 -0.012654379 0.032347951 0.062223344 0.027305638 0.037692665 1.380398614
LHS_267 0.3 0.17 29.41 62.79 Patchy_25 0.4916 0.471116432 0.020483568 171 20 8.55 2.531962348 6.583333333 0.384601876 -0.01157669 0.000812779 0.014383295 0.001206461 0.01298447 10.76244101 1.988759531 1.94086666 0.047892872 -0.006209703 0.025619507 0.052838317 0.024082707 0.029553993 1.227187342
LHS_268 0.59 3.8 8.94 92.65 Patchy_50 0.4953 0.364299393 0.131000607 112 50 2.24 1.930077719 2.28 0.846525315 -0.00355874 0.073089553 0.172633342 0.080721385 0.088343625 1.094426528 1.989453905 1.734413386 0.255040519 -0.013138756 0.230005698 0.451278616 0.222715186 0.232294506 1.043011526
LHS_269 0.76 2.92 30.89 91.19 Continuous 0.4974 0.48241858 0.01498142 229 16 14.3125 2.416037993 9.979166667 0.242108191 0.004630475 0.012403187 0.01972804 0.012253901 0.00754989 0.61612135 1.989258007 1.944368984 0.044889022 -0.000163311 0.026467262 0.053290359 0.026531437 0.026726892 1.007366952
LHS_27 0.29 3.11 34.29 95.56 Patchy_50 0.4917 0.487248159 0.004451841 114 12 9.5 4.817743055 7.972222222 0.604316202 -0.006785777 -0.004879598 0.000147885 -0.003839163 0.00358201 -0.933018491 1.988714048 1.955876959 0.032837088 -0.001462142 0.011582304 0.028810063 0.012976741 0.0151842 1.170108867
LHS_270 0.7 1.21 42.24 39.57 Patchy_50 0.4959 0.483094221 0.012805779 114 12 9.5 5.246030245 7.583333333 0.691784208 0.005137976 0.012311867 0.015063951 0.010837932 0.00512451 0.472831034 1.990614254 1.955345898 0.035268356 0.002709707 0.031735502 0.042055487 0.025500232 0.020400528 0.80001343
LHS_271 0.38 3.72 17.94 92.13 Continuous 0.5062 0.480239494 0.025960506 229 20 11.45 3.3993872 8.833333333 0.384836287 0.0000177176 0.008044979 0.017431596 0.008498097 0.008715777 1.025615151 1.990216098 1.945700635 0.044515463 -0.001141407 0.031181602 0.063720517 0.031253571 0.032431022 1.037674121
LHS_272 0.52 2.16 32.98 75.24 Patchy_25 0.4873 0.489428561 -0.002128561 171 14 12.21428571 6.438895296 11.63492063 0.553411192 -0.00349361 -0.002509394 0.002489656 -0.001171116 0.003208288 -2.739512815 1.988099238 1.950197983 0.037901255 -0.002243013 0.016761684 0.039009851 0.017842841 0.020647673 1.1571965
LHS_273 0.59 2 23.1 21.6 Patchy_50 0.4923 0.475701523 0.016598477 114 18 6.333333333 5.902008447 6.711111111 0.879438345 -0.000462873 0.013060743 0.022809374 0.011802415 0.01168704 0.990224504 1.990008169 1.938725863 0.051282306 -0.004682851 0.048602361 0.079857336 0.041258949 0.042745819 1.036037531
LHS_274 0.46 3.83 12.83 36.31 Patchy_50 0.4938 0.43401717 0.05978283 114 30 3.8 2.741805974 3.6 0.761612771 -0.002981194 0.037642057 0.077323706 0.03732819 0.04015337 1.075684905 1.989816121 1.855691905 0.134124216 -0.016236794 0.117793584 0.23740115 0.11298598 0.126887298 1.123035782
LHS_275 0.39 0.09 41.43 74.09 Continuous 0.4845 0.480539892 0.003960108 229 18 12.72222222 3.181914233 9.07962963 0.350445378 -0.004938338 -0.000616084 0.005184159 -0.000123421 0.0050792 -41.15336765 1.988263282 1.950821924 0.037441358 -0.000973627 0.020671455 0.039042134 0.019579987 0.020030196 1.022993314
LHS_276 0.36 2.74 39.91 31.9 Patchy_25 0.5054 0.49300295 0.01239705 171 10 17.1 4.602445002 14.05 0.327576157 -0.004993558 -0.003608015 -0.002792541 -0.003798038 0.001112744 -0.29297873 1.987326817 1.964970069 0.022356748 0.002771126 0.006282513 0.017305497 0.008786379 0.007583798 0.863131259
LHS_277 0.66 3.15 17.85 37.95 Continuous 0.4956 0.482538315 0.013061685 229 24 9.541666667 4.057814249 8.069444444 0.502861663 0.000194621 0.009910159 0.015201111 0.008435297 0.007611182 0.902301666 1.99090158 1.957200678 0.033700902 -0.003145811 0.034550137 0.049830372 0.027078233 0.027267031 1.006972342
LHS_278 0.49 2.35 29.07 82.98 Patchy_50 0.4889 0.475655176 0.013244824 114 14 8.142857143 5.026028247 7.698412698 0.652865525 0.00365998 0.022945829 0.027192052 0.01793262 0.012541483 0.699367019 1.98856377 1.923341347 0.065222422 -0.009531513 0.055930098 0.072114045 0.03950421 0.043230274 1.094320684
LHS_279 0.36 0.76 6.82 14.97 Patchy_25 0.491 0.374874074 0.116125926 150 50 3 0.95395883 2.066296296 0.46167572 0.023444896 0.10728522 0.2284628 0.119730972 0.103074041 0.860880348 1.990245805 1.754798303 0.235447503 0.03977889 0.3285247 0.526847142 0.298383577 0.244929043 0.820852961
LHS_28 0.26 3.69 11.52 5.08 Continuous 0.498 0.473590314 0.024409686 229 30 7.633333333 4.800427378 7.206944444 0.666083583 0.002721788 0.012608675 0.029146905 0.01482579 0.013351344 0.900548615 1.989740896 1.935345324 0.054395571 -0.0010188 0.041586415 0.097075538 0.045881051 0.049187983 1.072076212
LHS_280 0.79 0.75 36.86 72.85 Patchy_50 0.495 0.467557787 0.027442213 114 22 5.181818182 6.337011401 6.212121212 1.020104274 0.010416872 0.02783523 0.036991724 0.025081275 0.013499773 0.538241105 1.989582546 1.930125611 0.059456935 -0.001418604 0.059171248 0.094014566 0.05058907 0.048291954 0.954592637
LHS_281 0.67 3.88 36.46 16.88 Patchy_50 0.4927 0.486887058 0.005812942 114 12 9.5 4.817743055 7.972222222 0.604316202 0.001360653 0.003115221 0.008275613 0.004250496 0.003594552 0.84567831 1.987785061 1.961255105 0.026529956 -0.007973637 0.002070122 0.021185453 0.005093979 0.014812863 2.907915935
LHS_282 0.65 1.32 26.9 40.1 Patchy_50 0.502 0.474404244 0.027595756 114 20 5.7 5.998819328 6.583333333 0.911213063 0.00550748 0.019954057 0.031216141 0.018892559 0.01288716 0.68212885 1.991258376 1.937874168 0.053384208 -0.003030337 0.043884361 0.084620477 0.041824833 0.043861686 1.048699606
LHS_283 0.3 0.95 24.4 27 Continuous 0.4962 0.487084401 0.009115599 229 16 14.3125 9.764879138 14.22916667 0.686257978 -0.000676278 0.001473817 0.006431274 0.002409604 0.00364501 1.512700818 1.991111677 1.957971246 0.033140432 0.001523527 0.014620019 0.028515679 0.014886408 0.013498047 0.906736341
LHS_284 0.27 0.41 49.36 98.86 Patchy_25 0.4867 0.491474889 -0.004774889 171 10 17.1 5.587320301 12.57777778 0.444221579 0.00137538 0.002920563 0.004298034 0.002864659 0.001462129 0.510402421 1.992510154 1.967704324 0.02480583 0.002757856 0.00851426 0.014283325 0.00851848 0.005762736 0.676498127
LHS_285 0.45 1.54 42.52 24.67 Patchy_25 0.4867 0.48967859 -0.00297859 171 10 17.1 5.587320301 12.57777778 0.444221579 0.007299444 0.007362301 0.010223994 0.008295247 0.00167064 0.201397313 1.988075523 1.964219431 0.023856092 -0.001600032 0.002162921 0.011115811 0.0038929 0.006532058 1.677941535
LHS_286 0.43 3.96 46.08 18.48 Patchy_25 0.5013 0.492322149 0.008977851 171 8 21.375 3.599045012 14.875 0.241952606 0.002432422 0.001720033 0.002720864 0.002291106 0.000515163 0.224853376 1.988032047 1.977197229 0.010834818 0.001998931 0.001922727 0.007112822 0.00367816 0.002974749 0.808760058
LHS_287 0.76 3.61 25.23 11.44 Patchy_50 0.4946 0.460916162 0.033683838 114 20 5.7 2.117978596 4.333333333 0.488764291 -0.007167549 0.011319469 0.036843525 0.013665149 0.022099102 1.617187113 1.99253596 1.898733123 0.093802837 -0.015114153 0.051559877 0.136854838 0.057766854 0.076174395 1.318652305
LHS_288 0.41 3.65 13.34 39.9 Patchy_25 0.4919 0.470238748 0.021661252 171 28 6.107142857 3.373629729 5.607142857 0.601666449 -0.00253921 0.008053772 0.029965122 0.011826562 0.016577345 1.401704514 1.990957073 1.923402311 0.067554762 0.005129871 0.056192956 0.145398239 0.068907022 0.070993235 1.030275771
LHS_289 0.44 3.19 34.97 37.45 Patchy_25 0.4965 0.49178039 0.00471961 171 12 14.25 6.045161824 12.02777778 0.502600059 -0.000553567 0.000676965 0.004066116 0.001396505 0.00239242 1.713148447 1.991052211 1.977802553 0.013249658 0.000132951 0.003034048 0.009168283 0.004111761 0.004613069 1.121920536
LHS_29 0.53 3.75 38.27 93.1 Patchy_25 0.4837 0.489635616 -0.005935616 171 10 17.1 5.587320301 12.57777778 0.444221579 0.002273338 0.004154847 0.006258075 0.004228753 0.001993396 0.471390927 1.987066186 1.961705006 0.02536118 0.004444476 0.003866749 0.011827851 0.006713025 0.004438978 0.661248448
LHS_290 0.33 0.99 10.42 22.8 Patchy_50 0.4879 0.395466512 0.092433488 114 44 2.590909091 1.784102972 2.446969697 0.729107097 -0.000420774 0.059899098 0.138751323 0.066076549 0.069791395 1.05622034 1.988963243 1.773578202 0.215385041 -0.00846114 0.188189201 0.386790051 0.188839371 0.197626398 1.046531753
LHS_291 0.52 3.07 15.47 61.24 Patchy_25 0.4918 0.472187045 0.019612955 171 24 7.125 3.022580912 6.013888889 0.502600059 -0.003204338 0.001625492 0.027836831 0.008752662 0.016702873 1.908319209 1.989380686 1.899559325 0.089821361 -0.000197984 0.056563599 0.164266105 0.073543907 0.083536562 1.135873331
LHS_292 0.38 2.72 36.96 49.92 Patchy_25 0.4908 0.491952911 -0.001152911 171 10 17.1 5.587320301 12.57777778 0.444221579 -0.005359661 -0.003909711 -0.00187209 -0.003713821 0.001752018 -0.47175626 1.99253596 1.980523673 0.012012287 0.000429931 -0.000185184 0.006235853 0.0021602 0.003542993 1.640122639
LHS_293 0.73 2.59 35.23 43.11 Continuous 0.4903 0.489159978 0.001140022 229 14 16.35714286 9.423209379 14.625 0.644322009 -0.001861057 0.004258229 0.004750065 0.002382412 0.003683171 1.545983992 1.989730998 1.965417929 0.024313069 0.004742922 0.02469492 0.030027514 0.019821785 0.0133281 0.67239652
LHS_294 0.39 1.11 41.74 56.68 Patchy_50 0.4961 0.489835237 0.006264763 114 10 11.4 4.593030146 8.355555556 0.549697757 0.007333171 0.006547281 0.010620734 0.008167062 0.002160969 0.264595613 1.989493485 1.967375658 0.022117827 0.002739266 0.011338656 0.020701462 0.011593128 0.008983801 0.774924686
LHS_295 0.45 2.32 12.36 97.44 Patchy_50 0.4942 0.452680673 0.041519327 114 34 3.352941176 1.581038637 2.694989107 0.586658637 0.002194343 0.021012149 0.051392884 0.024866459 0.024824703 0.998320801 1.991218725 1.90376629 0.087452435 0.011961839 0.080279023 0.177269777 0.08983688 0.083067401 0.924646995
LHS_296 0.67 2.38 48.85 6.83 Patchy_50 0.4954 0.480329645 0.015070355 114 8 14.25 3.382707249 9.708333333 0.348433365 0.002651659 0.012051451 0.016092529 0.010265213 0.006896175 0.671800468 1.987269551 1.934009521 0.05326003 -0.004675909 0.029724504 0.045016348 0.023354981 0.025451095 1.089750162
LHS_297 0.36 2.66 37.69 9.42 Continuous 0.4918 0.491381714 0.000418286 229 10 22.9 7.502987059 16.87777778 0.444548279 -0.001876305 -0.000228639 0.001928578 -0.0000587887 0.00190812 -32.4572429 1.990200254 1.966695829 0.023504425 0.001730181 0.003876929 0.010229931 0.005279014 0.004419934 0.837265162
LHS_298 0.57 0.05 31.44 23.82 Continuous 0.4903 0.449810388 0.040489612 229 32 7.15625 2.69994454 5.402083333 0.499796907 0.003636153 0.03011444 0.032799677 0.022183423 0.016118423 0.726597638 1.990955091 1.922230036 0.068725055 0.010260526 0.099976304 0.109756503 0.073331111 0.054839193 0.747829837
LHS_299 0.29 2.4 17.7 75.41 Patchy_25 0.4864 0.482181616 0.004218384 171 20 8.55 2.531962348 6.583333333 0.384601876 0.002290009 0.011110101 0.019972838 0.011124316 0.008841423 0.79478351 1.987346564 1.944223135 0.043123429 0.000796752 0.020584956 0.06441043 0.02859738 0.032554941 1.138388961
LHS_3 0.75 3.98 40.05 88.92 Patchy_25 0.4965 0.489112067 0.007387933 171 12 14.25 6.045161824 12.02777778 0.502600059 0.001804088 0.004225071 0.007973712 0.004667624 0.003108529 0.665976874 1.988393746 1.96237682 0.026016926 0.002234252 0.014524223 0.028038407 0.014932294 0.012906917 0.864362589
LHS_30 0.57 1.21 46.28 7.69 Patchy_25 0.5028 0.488222016 0.014577984 171 12 14.25 6.045161824 12.02777778 0.502600059 -0.004145546 -0.002473079 -0.002472873 -0.003030499 0.000965659 -0.31864668 1.989669635 1.959810275 0.029859361 0.000525399 0.005916837 0.009112285 0.00518484 0.00433999 0.837053859
LHS_300 0.6 2.95 45.71 35.46 Patchy_50 0.4956 0.488830135 0.006769865 114 10 11.4 4.593030146 8.355555556 0.549697757 -0.003074772 0.000961458 0.00273112 0.000205935 0.00297577 14.4500417 1.992587574 1.965366402 0.027221172 0.00170708 0.012651142 0.022298866 0.012219029 0.010302691 0.843167726
LHS_31 0.55 3.33 15.64 15.66 Patchy_25 0.4967 0.466979401 0.029720599 171 26 6.576923077 3.292818224 5.697802198 0.577910238 -0.000491044 0.008695159 0.035923523 0.014709213 0.018937577 1.287463682 1.988381885 1.916837755 0.071544129 -0.002693558 0.031181316 0.120685219 0.049724326 0.063745298 1.281974105
LHS_32 0.5 2.14 21.21 57.4 Patchy_25 0.4979 0.479962115 0.017937885 171 18 9.5 2.369247419 6.766666667 0.350135087 -0.005244658 0.004633257 0.013005586 0.004131395 0.009135467 2.211230543 1.991510192 1.946968484 0.044541708 -0.000692894 0.037815397 0.070173488 0.03576533 0.035477642 0.99195623
LHS_33 0.56 1.75 16.28 77.52 Patchy_25 0.4981 0.471386571 0.026713429 171 28 6.107142857 3.219447648 5.817460317 0.553411192 -0.000642554 0.012868293 0.031268692 0.014498144 0.016017934 1.104826581 1.990903562 1.924348531 0.066555031 -0.003019348 0.04707254 0.110911452 0.051654882 0.05710346 1.105480423
LHS_34 0.6 2.68 16.54 91.88 Patchy_25 0.4977 0.460623925 0.037076075 171 26 6.576923077 3.292818224 5.697802198 0.577910238 0.002234567 0.0186211 0.051425589 0.024093752 0.025047986 1.039605046 1.989362877 1.906728501 0.082634376 0.007829758 0.070087488 0.175435911 0.084451052 0.084721246 1.003199417
LHS_35 0.58 1.04 23.99 86.81 Patchy_50 0.4925 0.477356877 0.015143123 114 22 5.181818182 2.352664089 4.073232323 0.577591432 0.01176631 0.021568134 0.031349103 0.021561182 0.009791399 0.454121601 1.988979067 1.946085514 0.042893553 -0.006900992 0.031825717 0.068554244 0.031159656 0.037732027 1.210925662
LHS_36 0.45 0.46 34.78 14.61 Continuous 0.5018 0.487757286 0.014042714 229 14 16.35714286 9.423209379 14.625 0.644322009 0.001839165 0.004514196 0.007979356 0.004777572 0.003078557 0.644376803 1.988775352 1.962044963 0.026730388 0.001379467 0.017235917 0.030906693 0.016507359 0.014777089 0.895181901
LHS_37 0.58 0.53 6.13 88.5 Patchy_50 0.5003 0.432291 0.068009 28 16 1.75 NA NA NA -0.00063268 NA NA NA NA NA 1.988603314 1.847542488 0.141060826 -0.00361638 0.765118371 0.765118371 0.508873454 0.443829215 0.872179934
LHS_38 0.56 3.63 24.83 67.98 Continuous 0.4952 0.489404933 0.005795067 229 16 14.3125 2.416037993 9.979166667 0.242108191 0.00161657 0.004461859 0.006614768 0.004231066 0.002507079 0.59254077 1.991194936 1.9640786 0.027116336 -0.006366021 0.004107799 0.015227283 0.00432302 0.010798261 2.497851207
LHS_39 0.63 0.02 8.75 95.9 Patchy_25 0.4923 0.330970316 0.161329684 57 46 1.239130435 0.308995952 0.547964113 0.563898153 0.093828256 0.316977955 0.365965318 0.258923843 0.145059833 0.56024131 1.988816883 1.768531117 0.220285766 0.256174104 0.586289921 0.657744875 0.500069633 0.214220038 0.428380417
LHS_4 0.77 3.5 33.05 44.89 Patchy_25 0.4959 0.484897099 0.011002901 171 14 12.21428571 7.019386723 10.89880952 0.644050775 0.005936488 0.01067805 0.021574685 0.012729741 0.00801844 0.629898126 1.989671615 1.960069817 0.029601797 0.000602593 0.018109923 0.056048459 0.024920325 0.02834338 1.137359961
LHS_40 0.34 1.97 31.65 66 Patchy_25 0.4989 0.490769314 0.008130686 171 12 14.25 6.045161824 12.02777778 0.502600059 0.002487091 0.004824459 0.005895893 0.004402481 0.001743139 0.39594465 1.990852035 1.970080661 0.020771374 -0.000489743 0.006423002 0.015056112 0.006996457 0.007788776 1.113245823
LHS_41 0.76 2.2 28.84 58.79 Patchy_50 0.4935 0.462970657 0.030529343 114 18 6.333333333 5.902008447 6.711111111 0.879438345 -0.000538424 0.0220065 0.047688166 0.023052081 0.024130291 1.046772776 1.989960649 1.910475835 0.079484813 -0.007112761 0.069760756 0.157248727 0.073298907 0.082237848 1.121951891
LHS_42 0.43 0.15 45.01 21.98 Patchy_50 0.4955 0.467520877 0.027979123 114 18 6.333333333 1.787948338 4.694444444 0.380864735 -0.000550569 0.012867713 0.025890691 0.012735945 0.013221123 1.038095159 1.988971155 1.918025473 0.070945682 0.000807115 0.049177364 0.092239554 0.047408011 0.045741892 0.964855754
LHS_43 0.32 2.22 49.16 0.27 Patchy_50 0.5078 0.48699218 0.02080782 114 8 14.25 4.424586714 8.930555556 0.495443613 0.003666872 0.006395101 0.009812795 0.006624923 0.0030794 0.464820556 1.992174738 1.955438729 0.036736009 0.00229057 0.012590696 0.021059227 0.011980164 0.009399212 0.784564539
LHS_44 0.43 1.89 20.31 47.29 Patchy_50 0.5116 0.477831727 0.033768273 114 20 5.7 2.117978596 4.333333333 0.488764291 0.004113659 0.018868694 0.026789406 0.016590586 0.011508245 0.69366115 1.99132975 1.940914172 0.050415579 0.001907953 0.047910722 0.079460815 0.043093164 0.039000234 0.90502138
